Input|Output|PreGlobalOp|PreWorkOp|PostGlobalOp|PostGlobalVal|PostWorkOp|PostWorkVal
S 8 0 1 F _ _ _|_ _ _ _ _ < 9 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 8 8 9 _ _ _ _
S 8 6 4 F _ _ _|_ _ _ _ _ < 8 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 8 4 8 _ _ _ _
S 7 7 2 F _ _ _|_ _ _ _ _ < 6 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 7 4 6 _ _ _ _
S 9 8 3 F _ _ _|_ _ _ _ _ < 0 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 9 7 0 _ _ _ _
S 1 1 4 F _ _ _|_ _ _ _ _ < 6 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 1 2 6 _ _ _ _
S 5 7 8 F _ _ _|_ _ _ _ _ < 0 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 5 2 0 _ _ _ _
S 0 0 2 F _ _ _|_ _ _ _ _ < 2 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 0 0 2 _ _ _ _
S 9 6 1 F _ _ _|_ _ _ _ _ < 6 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 9 5 6 _ _ _ _
S 1 3 6 F _ _ _|_ _ _ _ _ < 0 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 1 4 0 _ _ _ _
S 2 0 0 F _ _ _|_ _ _ _ _ < 2 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 2 2 2 _ _ _ _
S 7 3 9 F _ _ _|_ _ _ _ _ < 9 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 7 0 9 _ _ _ _
S 8 0 8 F _ _ _|_ _ _ _ _ < 6 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 8 8 6 _ _ _ _
S 1 2 1 F _ _ _|_ _ _ _ _ < 4 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 1 3 4 _ _ _ _
S 3 8 6 F _ _ _|_ _ _ _ _ < 7 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 3 1 7 _ _ _ _
S 6 4 4 F _ _ _|_ _ _ _ _ < 4 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 6 0 4 _ _ _ _
S 9 2 5 F _ _ _|_ _ _ _ _ < 6 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 9 1 6 _ _ _ _
S 9 5 3 F _ _ _|_ _ _ _ _ < 7 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 9 4 7 _ _ _ _
S 2 0 9 F _ _ _|_ _ _ _ _ < 1 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 2 2 1 _ _ _ _
S 1 3 1 F _ _ _|_ _ _ _ _ < 5 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 1 4 5 _ _ _ _
S 3 8 0 F _ _ _|_ _ _ _ _ < 1 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 3 1 1 _ _ _ _
S 1 8 2 F _ _ _|_ _ _ _ _ < 1 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 1 9 1 _ _ _ _
S 4 6 4 F _ _ _|_ _ _ _ _ < 4 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 4 0 4 _ _ _ _
S 6 7 4 F _ _ _|_ _ _ _ _ < 7 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 6 3 7 _ _ _ _
S 4 8 2 F _ _ _|_ _ _ _ _ < 4 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 4 2 4 _ _ _ _
S 9 4 5 F _ _ _|_ _ _ _ _ < 8 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 9 3 8 _ _ _ _
S 6 8 4 F _ _ _|_ _ _ _ _ < 8 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 6 4 8 _ _ _ _
S 0 5 4 F _ _ _|_ _ _ _ _ < 9 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 0 5 9 _ _ _ _
S 6 3 3 F _ _ _|_ _ _ _ _ < 2 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 6 9 2 _ _ _ _
S 2 1 0 F _ _ _|_ _ _ _ _ < 3 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 2 3 3 _ _ _ _
S 4 7 8 F _ _ _|_ _ _ _ _ < 9 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 4 1 9 _ _ _ _
S 8 7 3 F _ _ _|_ _ _ _ _ < 8 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 8 5 8 _ _ _ _
S 6 2 3 F _ _ _|_ _ _ _ _ < 1 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 6 8 1 _ _ _ _
S 5 6 1 F _ _ _|_ _ _ _ _ < 2 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 5 1 2 _ _ _ _
S 4 9 1 F _ _ _|_ _ _ _ _ < 4 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 4 3 4 _ _ _ _
S 6 2 6 F _ _ _|_ _ _ _ _ < 4 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 6 8 4 _ _ _ _
S 4 0 5 F _ _ _|_ _ _ _ _ < 9 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 4 4 9 _ _ _ _
S 7 0 9 F _ _ _|_ _ _ _ _ < 6 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 7 7 6 _ _ _ _
S 2 4 0 F _ _ _|_ _ _ _ _ < 6 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 2 6 6 _ _ _ _
S 5 4 0 F _ _ _|_ _ _ _ _ < 9 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 5 9 9 _ _ _ _
S 0 3 8 F _ _ _|_ _ _ _ _ < 1 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 0 3 1 _ _ _ _
S 9 8 8 F _ _ _|_ _ _ _ _ < 5 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 9 7 5 _ _ _ _
S 9 3 0 F _ _ _|_ _ _ _ _ < 2 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 9 2 2 _ _ _ _
S 9 6 4 F _ _ _|_ _ _ _ _ < 9 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 9 5 9 _ _ _ _
S 4 0 4 F _ _ _|_ _ _ _ _ < 8 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 4 4 8 _ _ _ _
S 4 2 3 F _ _ _|_ _ _ _ _ < 9 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 4 6 9 _ _ _ _
S 6 8 9 F _ _ _|_ _ _ _ _ < 3 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 6 4 3 _ _ _ _
S 0 9 5 F _ _ _|_ _ _ _ _ < 4 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 0 9 4 _ _ _ _
S 3 7 4 F _ _ _|_ _ _ _ _ < 4 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 3 0 4 _ _ _ _
S 1 8 5 F _ _ _|_ _ _ _ _ < 4 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 1 9 4 _ _ _ _
S 2 9 7 F _ _ _|_ _ _ _ _ < 8 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 2 1 8 _ _ _ _
S 6 4 8 F _ _ _|_ _ _ _ _ < 8 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 6 0 8 _ _ _ _
S 5 8 9 F _ _ _|_ _ _ _ _ < 2 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 5 3 2 _ _ _ _
S 3 1 3 F _ _ _|_ _ _ _ _ < 7 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 3 4 7 _ _ _ _
S 0 2 2 F _ _ _|_ _ _ _ _ < 4 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 0 2 4 _ _ _ _
S 7 2 5 F _ _ _|_ _ _ _ _ < 4 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 7 9 4 _ _ _ _
S 3 2 5 F _ _ _|_ _ _ _ _ < 0 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 3 5 0 _ _ _ _
S 3 2 8 F _ _ _|_ _ _ _ _ < 3 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 3 5 3 _ _ _ _
S 9 2 3 F _ _ _|_ _ _ _ _ < 4 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 9 1 4 _ _ _ _
S 9 7 9 F _ _ _|_ _ _ _ _ < 5 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 9 6 5 _ _ _ _
S 3 6 2 F _ _ _|_ _ _ _ _ < 1 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 3 9 1 _ _ _ _
S 0 3 6 F _ _ _|_ _ _ _ _ < 9 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 0 3 9 _ _ _ _
S 6 1 7 F _ _ _|_ _ _ _ _ < 4 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 6 7 4 _ _ _ _
S 5 2 5 F _ _ _|_ _ _ _ _ < 2 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 5 7 2 _ _ _ _
S 7 2 1 F _ _ _|_ _ _ _ _ < 0 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 7 9 0 _ _ _ _
S 2 9 8 F _ _ _|_ _ _ _ _ < 9 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 2 1 9 _ _ _ _
S 6 1 4 F _ _ _|_ _ _ _ _ < 1 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 6 7 1 _ _ _ _
S 2 0 9 F _ _ _|_ _ _ _ _ < 1 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 2 2 1 _ _ _ _
S 5 2 5 F _ _ _|_ _ _ _ _ < 2 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 5 7 2 _ _ _ _
S 3 8 6 F _ _ _|_ _ _ _ _ < 7 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 3 1 7 _ _ _ _
S 8 3 5 F _ _ _|_ _ _ _ _ < 6 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 8 1 6 _ _ _ _
S 6 4 8 F _ _ _|_ _ _ _ _ < 8 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 6 0 8 _ _ _ _
S 1 0 7 F _ _ _|_ _ _ _ _ < 8 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 1 1 8 _ _ _ _
S 1 9 8 F _ _ _|_ _ _ _ _ < 8 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 1 0 8 _ _ _ _
S 7 8 6 F _ _ _|_ _ _ _ _ < 1 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 7 5 1 _ _ _ _
S 3 3 1 F _ _ _|_ _ _ _ _ < 7 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 3 6 7 _ _ _ _
S 1 6 9 F _ _ _|_ _ _ _ _ < 6 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 1 7 6 _ _ _ _
S 9 5 2 F _ _ _|_ _ _ _ _ < 6 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 9 4 6 _ _ _ _
S 4 2 6 F _ _ _|_ _ _ _ _ < 2 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 4 6 2 _ _ _ _
S 6 4 0 F _ _ _|_ _ _ _ _ < 0 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 6 0 0 _ _ _ _
S 9 3 9 F _ _ _|_ _ _ _ _ < 1 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 9 2 1 _ _ _ _
S 0 8 9 F _ _ _|_ _ _ _ _ < 7 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 0 8 7 _ _ _ _
S 5 7 9 F _ _ _|_ _ _ _ _ < 1 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 5 2 1 _ _ _ _
S 9 2 1 F _ _ _|_ _ _ _ _ < 2 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 9 1 2 _ _ _ _
S 0 9 8 F _ _ _|_ _ _ _ _ < 7 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 0 9 7 _ _ _ _
S 2 8 3 F _ _ _|_ _ _ _ _ < 3 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 2 0 3 _ _ _ _
S 5 9 1 F _ _ _|_ _ _ _ _ < 5 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 5 4 5 _ _ _ _
S 9 1 4 F _ _ _|_ _ _ _ _ < 4 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 9 0 4 _ _ _ _
S 4 2 3 F _ _ _|_ _ _ _ _ < 9 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 4 6 9 _ _ _ _
